dose
14MG-10MG
21 MG-10MG
7-10/14-10
500MG-20MG
375MG-20MG
500MCG/SPR
3-2-1(28)
5.5/0.122
25MCG/DOSE
50MCG/DOSE
75MCG/DOSE
5 MG/SPRAY
0.5-0.035
3.5MG-400
3.5-10K-1
0.5-0.025%
40-200K/ML
1.75MG-10K
3.5-10K-10
32-1-120MG
32-1-230MG
8 MG/24 HR
1 MG/24 HR
3 MG/24 HR
8.1 MCI
30MG-325MG
180MG-10MG
68 MG
150MG/0.1L
360MG/0.2L
3-14.2(28)
25 MG/10ML
21 MG/24HR
14MG/24HR
7MG/24HR
21-14-7MG
8-200 MG/5
2.3 MG
17 MG
8.5 MG
34 MG
25.5 MG
0.3 MG/HR
0.8MG/HR
0.4MG/HR
0.6MG/HR
0.1MG/HR
0.2MG/HR
50MG/250ML
25MG/250ML
50MG/500ML
100MG/250
200MG/500
380-15-10
4%-0.33%
1 %-0.25 %
150MG/10ML
27.7 MCG
55.3 MCG
4-10MG/5ML
10MG/1.5ML
5 MG/1.5ML
15MG/1.5ML
10-325-4MG
4MG/250ML
8 MG/250ML
16MG/250ML
8 MG/500ML
0.4-35(21)
25-385-30
50-770-60
7DAYSX3 28
7DAYSX3 LO
2 %-1 %
300MG/16.7
9.5 MG
0.3 G
100000/G
100000/ML
500K UNIT
100000-0.1
35-5-1 MG
30-10-1 MG
2.5-200/5
29-1-50 MG
29-1-350MG
300MG/10ML
12 SQ-HDM
200-25-25
3 MG-25 MG
6MG-25MG
6MG-50MG
12MG-25MG
12MG-50MG
40-10-25MG
20-5-12.5
40-5-12.5
40-10-12.5
40-5-25 MG
20(20)-500
440-880MG
1050-1200
350-597 MG
50-25-100
910-1400MG
1000-1400
20MG-1.1G
40MG-1.1G
40-1680MG
20-1680MG
1 %-0.3 %
9 MG/ML
240 MG/ML
180 MG/ML
350 MG/ML
5.8 MG
750/ML
4 MG/2 ML
1.2%-3.75%
43 MG/10ML
240MG/24ML
120MG/12ML
240-80/20
0.22MG/ML
640-490MG
125 MG/ML
50MG/0.4ML
87.5MG/0.7
300-1-0.5
200-125MG
100-125 MG
150-188 MG
75 MG-94MG
110 MG
30 MG/2 ML
129 MG
193 MG
258 MG
322 MG/DAY
10-20-30MG
25MG/0.4ML
15MG/0.4ML
10MG/0.4ML
17.5MG/0.4
22.5MG/0.4
12.5MG/0.4
200MG/40ML
0.002 %
94.5MG/0.5
5-325/5 ML
10-300MG/5
3.9MG/24HR
0.25 OR .5
1/0.75 (3)
2MG/0.75ML
1MG/0.75ML
0.7 MG
4.25 %
0.5 TO 6MG
0.25MG/5ML
30MG/10ML
90 MG/10ML
21 K-54.7K
4.2K-14.2K
37K-97.3K
10.5-35.5K
16.8-56.8K
2.6K-8.8K
380 SQ MM
2 MCG
5 MCG/ML
2 MCG/ML
0.7 %
300-100 MG
150-100 MG
12.5G/100
7.5MCG/0.5
420G
5 MG-210 G
180MCG/ML
13.5 MG
20MM UNIT
5MM UNIT
1MM/50ML
2MM/50ML
3MM/50ML
15-20-5-10
15-48-5-62
50MG-0.5MG
580(467)MG
500-12.5MG
420MG/14ML
2 MG-25 MG
2 MG-10 MG
4 MG-25 MG
4 MG-50 MG
8K-28.75K
16K-57.5K
24K-86.25K
4000-14375
483 MG/G
3.5MG-10MG
6.25MG/5ML
64.8 MG
32.4 MG
97.2MG
32.4 MG/10
1200-600MG
600-600 MG
1.8-1-0.4%
0.02 %
280-250MG
667 MG/5ML
81.6-10.8
2.25 G
3.375 G
4.5 G
40.5 G
13.5 G
300 MG/DAY
250 MG/DAY
534 MG
63-94 MCG
140-9-5.2G
27 MCI/ML
25MCG/0.5
27-1-300MG
10000-1/ML
800MG/50ML
660 MG/5ML
10 MEQ/L
20 MEQ/L
30 MEQ/L
40 MEQ/L
10 MEQ/5ML
100MEQ/50
5 MEQ
65 MG/ML
3MMOL/ML
29-1-400MG
29-1-430MG
0.3-0.6%
1-1-0.09MG
0.625 MG/G
0.45MG
0.625 (14)
0.3-1.5MG
0.625-2.5
0.45-1.5MG
0.625-5 MG
30-1.4-300
28-1-50 MG
29 MG-1 MG
27-1-250MG
18-1-300MG
28-1-300MG
18-1-350MG
27-1-400MG
0.25 %-14%
0.5 MG/3 G
3.5-2.5 MG
7 MG-5 MG
1.1 %-5 %
480 MG
240MG/12ML
480MG/24ML
800-150 MG
26.3 MG
500-0.5 MG
1.85-1.15%
40000/ML
279.3MG/ML
1000 MG/20
0.07 %
22MM UNIT
60 MG/ML
5-6.25MG/5
6.25-5-10
6.25-10/5
3-4.3-3
50 MM/250
0-48MG/3ML
125-125 MG
20 MG-5 MG
2.4 %
7.5MG-46MG
3.75-23 MG
15 MG-92MG
11.25-69MG
15-20-20
1.25%-1%
30MG/100ML
105 MG/5ML
15MG/0.3ML
7.5MG/0.15
12.5/0.25
10MG/0.2ML
17.5/0.35
22.5/0.45
30MG/0.6ML
1.1GRAM/ML
2 % (W/V)
22MCG/.5ML
44MCG/.5ML
8.8-22(6)
150 ML
4 MG/100ML
5MCG/0.5ML
20000 UNIT
0.4% (W/W)
20MG/0.8ML
7.5MG/.3ML
15MG/0.6ML
17.5MG/0.7
22.5MG/0.9
12MG/0.6ML
8 MG/0.4ML
3 G-1 G
1.9806G/30
0.8 G
2.4 G
1MG-500MG
2 MG-500MG
420 MG/3.5
60-1.25 MG
42.5-57.3%
0.04 %
0.08 %
0.06 %
0.59 MG
10 MG/12.5
2.4 MG/1.5
23.5MG/5ML
1500/2 ML
900-1300MG
5.5 %
4-.33-.5%
25 MG/2 ML
37.5MG/2ML
12.5MG/2ML
1400/11.7
1600/13.4
50-5-2.5/5
0.02-0.005
75MG/7.5ML
13.2MG/0.6
10 %-5 %
10 %-4.5 %
10E6/ML
2 ML
2100 UNIT
665-25 MCG
350 MG/7ML
68.8 MG
36.25-145
48.75-195
23.75-95MG
61.25-245
8.8 MG
8.8MG/1.51
28.5 %
15-10-3.1%
3.1MG/24HR
250 UNIT/G
12.5-25-50
3 MG/0.5ML
1 MG/3 DAY
3.8MG/24HR
5.7MG/24HR
7.6MG/24HR
44 MG-56MG
7.5-1000MG
7.5-500 MG
29-1-250MG
2.3 %
17.2MG
50 MCG/0.5
"0.1%-4""X4"""
210 MG/1.5
1 %-0.2 %
50MG/0.5ML
50 MG/4 ML
1350 MCG
600MG/10ML
150MG/1.66
360 MG/2.4
180 MG/1.2
30X 10EXP6
9.1 MG
13.3 MG
7.6 MG
3.6 MG
4.3 MG
140(45)MG
160(50) MG
142(45)MG
168(50) MG
143(45) MG
250(50) MG
144(45) MG
4 MG (28)
17.5-3.13G
1 MEQ/ML
0.5MEQ/ML
0.9MEQ/ML
10MEQ/10ML
12.5G/50ML
100-33/ML
300MG/30ML
250 MG/2ML
500 MG/4ML
1000MG/8ML
125 MG/2ML
5 %-10%-3%
268 MG
670 MG
100/0.25ML
22.5 MG/ML
45 MG/0.25
90MG/0.3ML
60MG/0.2ML
3.3 %
450 MG/7.5
12MG/5ML
18 MCG
1.25 MCG
56 MG
30 G/120ML
1000/0.5ML
15MG-100MG
5 MG-100MG
90 MG/ML
45MG/0.5ML
130MG/26ML
2.5-2.5MCG
18MG/.45ML
28MG/0.7ML
150-200 MG
31.9-57.7%
300 MG/1.5
100 MG/0.5
8500/ML
10 %-0.23%
85MG-500MG
463.5/1.5
1.479 G
0.125-0.25
50 MG-75MG
2700/2.7ML
1500/1.5ML
25-1000 MG
10-1000 MG
16MG/2ML
48 MG/6 ML
0.0015 %
10MG-250MG
106 MG
1.5MG (27)
1.5 MG(49)
"0.05 %-4"""
2-2 LF/0.5
2X10EXP8
1200 MG/20
840MG/14ML
153 MG/1.7
300MG-25MG
150MG-25MG
80 MG-5 MG
40 MG-5 MG
80 MG-10MG
40 MG-10MG
FDN 30MG/3
5-2/0.5ML
0.8 %
210MG/1.91
36 MG/ML
200MG/50ML
29-1-25 MG
10 SQ CM
40 SQ CM
100 SQ CM
"3"" X 3"""
2.4MCG/0.5
1.2/0.25ML
150 MCG/ML
75 MCG/ML
88 MCG/ML
112 MCG/ML
13 MCG/ML
44 MCG/ML
62.5MCG/ML
137 MCG/ML
37.5MCG/ML
175 MCG/ML
0.3%-0.05%
300/ML (3)
300/ML
37.5-325MG
4MG-240 MG
1MG-240 MG
2MG-240 MG
2 MG-180MG
0.004 %
100-62.5
200-62.5
2500 UNIT
0.01-.05-4
27.2MG/5ML
272 MG
12.5-2.5MG
25-5-1000
5-2.5-1000
10-5-1000
100-50-75
50-25-37.5
0.025-0.01
187-10MG/5
187-10-30
600-50-300
60-5-30 MG
200MG/1.33
0.725/SPRY
15 G/32 ML
0.75MG/0.5
1.5 MG/0.5
4.5 MG/0.5
120MCG/0.5
50 MG/DAY
75 MG/DAY
125 MG/DAY
8MG-54.3MG
14.7-2.8/5
720-20/ML
120-30/24H
0.1 %-3 %
80MCG/DOSE
0.03/SPRAY
1.74MG/2.9
16-32-48
48 MCG
64 MCG
16-32 MCG
32-48 MCG
1100 MG/11
370 MG/ML
3.5 MG/ML
1400 MCG
200-800MCG
1800 MCG
81-0.12MG
118-10-36
120-0.12MG
97.5 MG
0.016 %
10MG/SPRAY
15/2 SPRAY
20/2 SPRAY
396-18-10
198-9-5 MG
1.25 G/250
1G/200ML
1.5G/300ML
2 G/400 ML
1.75 G/350
1.5G/250ML
13.9 %
227-194-33
1.2 %-2.6%
1.2%-4.8%
50 UNIT/ML
25/0.5ML
0.5 (11)-1
1350 UNIT
125/1.2 ML
20 UNIT/ML
15-5-10
500MG IRON
8.4 GRAM
16.8 GRAM
25.2 GRAM
10-50-100
112.5 MG
50MG/2.5ML
0.6 MG/0.1
12.5-75-50
10.4-39.2K
20.9-78.3K
1 %-0.36 %
65 MG-1 MG
65-1-250MG
2400 MCG
2000 MCG
380 MG
2B UNIT
650 (+/-)
1300(+/-)
20MG-500MG
20-500-500
30-1-50 MG
1.5 MG-3MG
1.25 %
231 MG
1.75MG/0.3
61 MG
44MG-100MG
0.024 %
17.8 MG
4.45 MG
0.25MG/0.5
2.4MG/0.75
1.7MG/0.75
500-500
1K-1K UNIT
1500/1.3ML
2500/2.2ML
5000/4.4ML
15000/13ML
81MG-777MG
28 %
15 MG-20MG
350 MG/DAY
50MG-100MG
12.5-25MG
22 MG
13.5MG/9HR
18 MG/9 HR
4.5 MG/9HR
9 MG/9 HR
150MG/15ML
6.25 %
5 %-1 %
120 MG/1.7
93 MCG
10MG-500MG
1100KBQ/ML
160MG/WEEK
100MG/WEEK
80 MG/WEEK
60 MG/WEEK
40 MG/WEEK
120MG/WEEK
150-35/24H
0.5G/ML
10E4.74
175MCG/3ML
200 MG/8ML
1.5 MG(25)
0.6 MG/0.6
40-126-168
25-79-105K
20-63-84K
5K-17K-24K
10-32-42K
15-47-63K
3-10-14K
0.23-0.46
0.23-0.92
0.92 MG
0.24 %
37 MCG
3.2MG/2ML
FNL 20MG/1
10.8 MG
2X10E13/ML
1 %-6X7 CM
2.08 MG
3.375G/50
2.25G/50ML
4.5G/100ML
1.8 %
5.7-1.4 MG
2.9-0.71MG
8.6-2.1 MG
0.7-0.18MG
1.4-0.36MG
11.4-2.9MG
0.3%-0.5%
400-20MG/5
400-12/14
200-6 MG/7
20X 10EXP6
405 MG
210 MG
